NM_VOTAVEL,SG_PARTIDO,NR_SECAO,NM_SECAO,ENDERECO,BAIRRO,QT_VOTOS
TÂNIA DA SILVA,MDB,36,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,26
TÂNIA DA SILVA,MDB,37,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,31
TÂNIA DA SILVA,MDB,38,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,21
TÂNIA DA SILVA,MDB,38,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,47
TÂNIA DA SILVA,MDB,39,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,39
TÂNIA DA SILVA,MDB,39,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,32
TÂNIA DA SILVA,MDB,40,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,19
TÂNIA DA SILVA,MDB,40,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,48
TÂNIA DA SILVA,MDB,41,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,38
TÂNIA DA SILVA,MDB,41,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,36
TÂNIA DA SILVA,MDB,42,EMEB PRESIDENTE FLORIANO PEIXOTO,"RUA AMERICO VESPUCIO, 640",CANUDOS,22
TÂNIA DA SILVA,MDB,43,EMEB FRANCISCA FELDMANN PEREIRA SAILE,"RUA BENJAMIN ALTMAYER, 249",ROSELANDIA,50
TÂNIA DA SILVA,MDB,44,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,36
TÂNIA DA SILVA,MDB,44,EMEB PRESIDENTE FLORIANO PEIXOTO,"RUA AMERICO VESPUCIO, 640",CANUDOS,16
TÂNIA DA SILVA,MDB,46,EMEB PRESIDENTE FLORIANO PEIXOTO,"RUA AMERICO VESPUCIO, 640",CANUDOS,15
TÂNIA DA SILVA,MDB,48,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,31
TÂNIA DA SILVA,MDB,48,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,35
TÂNIA DA SILVA,MDB,49,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,29
TÂNIA DA SILVA,MDB,50,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,38
TÂNIA DA SILVA,MDB,50,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,30
TÂNIA DA SILVA,MDB,51,COLÉGIO ESTADUAL SENADOR ALBERTO PASQUALINI,"RUA MARQUÊS DE SOUZA, 528",SAO JOSE,46
TÂNIA DA SILVA,MDB,51,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,27
TÂNIA DA SILVA,MDB,52,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,29
TÂNIA DA SILVA,MDB,52,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,20
TÂNIA DA SILVA,MDB,53,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,25
TÂNIA DA SILVA,MDB,54,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,16
TÂNIA DA SILVA,MDB,55,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,25
TÂNIA DA SILVA,MDB,55,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,25
TÂNIA DA SILVA,MDB,56,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,21
TÂNIA DA SILVA,MDB,56,FUNDAÇÃO ESC. TÉC. LIBERATO SALZANO VIEIRA DA CUNHA,"RUA INCONFIDENTES, 395",PRIMAVERA,41
TÂNIA DA SILVA,MDB,57,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,34
TÂNIA DA SILVA,MDB,58,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,20
TÂNIA DA SILVA,MDB,58,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,33
TÂNIA DA SILVA,MDB,59,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,32
TÂNIA DA SILVA,MDB,59,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,22
TÂNIA DA SILVA,MDB,60,EMEB PRESIDENTE AFFONSO PENNA,"RUA CAXAMBU, 298",VILA NOVA,28
TÂNIA DA SILVA,MDB,60,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,18
TÂNIA DA SILVA,MDB,61,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,25
TÂNIA DA SILVA,MDB,62,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,21
TÂNIA DA SILVA,MDB,63,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,13
TÂNIA DA SILVA,MDB,64,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,20
TÂNIA DA SILVA,MDB,65,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,28
TÂNIA DA SILVA,MDB,66,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,23
TÂNIA DA SILVA,MDB,67,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,21
TÂNIA DA SILVA,MDB,67,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,13
TÂNIA DA SILVA,MDB,68,EEEF OTÁVIO ROSA,"RUA LOPO GONÇALVES, 89",PATRIA NOVA,30
TÂNIA DA SILVA,MDB,68,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,17
TÂNIA DA SILVA,MDB,69,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,32
TÂNIA DA SILVA,MDB,69,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,18
TÂNIA DA SILVA,MDB,70,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,22
TÂNIA DA SILVA,MDB,70,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,28
TÂNIA DA SILVA,MDB,71,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,36
TÂNIA DA SILVA,MDB,72,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,23
TÂNIA DA SILVA,MDB,73,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,28
TÂNIA DA SILVA,MDB,74,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,25
TÂNIA DA SILVA,MDB,75,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,28
TÂNIA DA SILVA,MDB,76,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,34
TÂNIA DA SILVA,MDB,77,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,26
TÂNIA DA SILVA,MDB,78,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,20
TÂNIA DA SILVA,MDB,78,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,32
TÂNIA DA SILVA,MDB,79,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,27
TÂNIA DA SILVA,MDB,79,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,36
TÂNIA DA SILVA,MDB,80,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,36
TÂNIA DA SILVA,MDB,81,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,21
TÂNIA DA SILVA,MDB,82,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,25
TÂNIA DA SILVA,MDB,82,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,30
TÂNIA DA SILVA,MDB,83,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,32
TÂNIA DA SILVA,MDB,84,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,28
TÂNIA DA SILVA,MDB,84,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,33
TÂNIA DA SILVA,MDB,85,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,31
TÂNIA DA SILVA,MDB,85,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,32
TÂNIA DA SILVA,MDB,86,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,22
TÂNIA DA SILVA,MDB,86,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,33
TÂNIA DA SILVA,MDB,87,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,21
TÂNIA DA SILVA,MDB,88,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,19
TÂNIA DA SILVA,MDB,89,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,24
TÂNIA DA SILVA,MDB,90,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,37
TÂNIA DA SILVA,MDB,90,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,47
TÂNIA DA SILVA,MDB,91,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,26
TÂNIA DA SILVA,MDB,92,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,28
TÂNIA DA SILVA,MDB,92,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,30
TÂNIA DA SILVA,MDB,93,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,24
TÂNIA DA SILVA,MDB,94,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,27
TÂNIA DA SILVA,MDB,95,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,28
TÂNIA DA SILVA,MDB,96,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,16
TÂNIA DA SILVA,MDB,96,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,23
TÂNIA DA SILVA,MDB,97,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,32
TÂNIA DA SILVA,MDB,98,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,24
TÂNIA DA SILVA,MDB,99,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,30
TÂNIA DA SILVA,MDB,100,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,25
TÂNIA DA SILVA,MDB,100,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,29
TÂNIA DA SILVA,MDB,101,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,41
TÂNIA DA SILVA,MDB,102,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,22
TÂNIA DA SILVA,MDB,104,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,24
TÂNIA DA SILVA,MDB,105,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,25
TÂNIA DA SILVA,MDB,106,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,22
TÂNIA DA SILVA,MDB,106,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,23
TÂNIA DA SILVA,MDB,107,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,19
TÂNIA DA SILVA,MDB,111,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,27
TÂNIA DA SILVA,MDB,111,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,42
TÂNIA DA SILVA,MDB,113,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,35
TÂNIA DA SILVA,MDB,113,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,34
TÂNIA DA SILVA,MDB,114,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,44
TÂNIA DA SILVA,MDB,114,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,34
TÂNIA DA SILVA,MDB,115,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,36
TÂNIA DA SILVA,MDB,116,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,33
TÂNIA DA SILVA,MDB,116,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,41
TÂNIA DA SILVA,MDB,117,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,38
TÂNIA DA SILVA,MDB,118,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,36
TÂNIA DA SILVA,MDB,119,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,37
TÂNIA DA SILVA,MDB,120,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,43
TÂNIA DA SILVA,MDB,121,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,40
TÂNIA DA SILVA,MDB,122,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,35
TÂNIA DA SILVA,MDB,122,FUNDAÇÃO ESC. TÉC. LIBERATO SALZANO VIEIRA DA CUNHA,"RUA INCONFIDENTES, 395",PRIMAVERA,34
TÂNIA DA SILVA,MDB,123,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,32
TÂNIA DA SILVA,MDB,124,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,31
TÂNIA DA SILVA,MDB,124,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,42
TÂNIA DA SILVA,MDB,125,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,18
TÂNIA DA SILVA,MDB,125,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,30
TÂNIA DA SILVA,MDB,126,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,25
TÂNIA DA SILVA,MDB,126,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,31
TÂNIA DA SILVA,MDB,127,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,21
TÂNIA DA SILVA,MDB,128,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,41
TÂNIA DA SILVA,MDB,128,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,11
TÂNIA DA SILVA,MDB,129,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,34
TÂNIA DA SILVA,MDB,129,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,19
TÂNIA DA SILVA,MDB,130,COLÉGIO ESTADUAL SENADOR ALBERTO PASQUALINI,"RUA MARQUÊS DE SOUZA, 528",SAO JOSE,37
TÂNIA DA SILVA,MDB,130,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,17
TÂNIA DA SILVA,MDB,131,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,21
TÂNIA DA SILVA,MDB,132,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,52
TÂNIA DA SILVA,MDB,132,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,22
TÂNIA DA SILVA,MDB,133,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,23
TÂNIA DA SILVA,MDB,133,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,19
TÂNIA DA SILVA,MDB,134,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,23
TÂNIA DA SILVA,MDB,135,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,19
TÂNIA DA SILVA,MDB,136,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,34
TÂNIA DA SILVA,MDB,136,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,34
TÂNIA DA SILVA,MDB,137,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,28
TÂNIA DA SILVA,MDB,137,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,19
TÂNIA DA SILVA,MDB,138,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,26
TÂNIA DA SILVA,MDB,139,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,18
TÂNIA DA SILVA,MDB,140,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,21
TÂNIA DA SILVA,MDB,141,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,31
TÂNIA DA SILVA,MDB,142,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,27
TÂNIA DA SILVA,MDB,142,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,28
TÂNIA DA SILVA,MDB,143,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,30
TÂNIA DA SILVA,MDB,143,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,25
TÂNIA DA SILVA,MDB,144,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,22
TÂNIA DA SILVA,MDB,144,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,33
TÂNIA DA SILVA,MDB,145,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,26
TÂNIA DA SILVA,MDB,146,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,33
TÂNIA DA SILVA,MDB,146,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,29
TÂNIA DA SILVA,MDB,147,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,26
TÂNIA DA SILVA,MDB,148,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,50
TÂNIA DA SILVA,MDB,148,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,29
TÂNIA DA SILVA,MDB,149,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,16
TÂNIA DA SILVA,MDB,149,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,25
TÂNIA DA SILVA,MDB,150,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,38
TÂNIA DA SILVA,MDB,150,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,19
TÂNIA DA SILVA,MDB,151,EMEB FRANCISCA FELDMANN PEREIRA SAILE,"RUA BENJAMIN ALTMAYER, 249",ROSELANDIA,60
TÂNIA DA SILVA,MDB,151,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,25
TÂNIA DA SILVA,MDB,152,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,34
TÂNIA DA SILVA,MDB,153,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,33
TÂNIA DA SILVA,MDB,154,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,30
TÂNIA DA SILVA,MDB,155,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,29
TÂNIA DA SILVA,MDB,156,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,19
TÂNIA DA SILVA,MDB,156,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,33
TÂNIA DA SILVA,MDB,157,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,25
TÂNIA DA SILVA,MDB,158,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,30
TÂNIA DA SILVA,MDB,158,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,25
TÂNIA DA SILVA,MDB,159,EEEM OSVALDO ARANHA,"RUA TIMBAÚVA, 931",IDEAL,26
TÂNIA DA SILVA,MDB,159,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,16
TÂNIA DA SILVA,MDB,160,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,38
TÂNIA DA SILVA,MDB,161,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,37
TÂNIA DA SILVA,MDB,161,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,23
TÂNIA DA SILVA,MDB,162,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,33
TÂNIA DA SILVA,MDB,163,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,35
TÂNIA DA SILVA,MDB,163,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,24
TÂNIA DA SILVA,MDB,164,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,40
TÂNIA DA SILVA,MDB,164,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,42
TÂNIA DA SILVA,MDB,165,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,35
TÂNIA DA SILVA,MDB,165,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,19
TÂNIA DA SILVA,MDB,166,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,32
TÂNIA DA SILVA,MDB,167,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,32
TÂNIA DA SILVA,MDB,167,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,38
TÂNIA DA SILVA,MDB,168,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,33
TÂNIA DA SILVA,MDB,169,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,30
TÂNIA DA SILVA,MDB,170,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,27
TÂNIA DA SILVA,MDB,170,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,38
TÂNIA DA SILVA,MDB,171,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,33
TÂNIA DA SILVA,MDB,172,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,32
TÂNIA DA SILVA,MDB,173,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,29
TÂNIA DA SILVA,MDB,174,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,19
TÂNIA DA SILVA,MDB,174,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,27
